time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
0.595000,3.948829,6.316737,-1.546583,-1.628914,20.000000,0.000000,1.330000,1.235072
0.600000,3.980846,6.403319,-1.555055,-1.694348,20.000000,0.000000,1.330000,1.280006
0.605000,4.012974,6.425672,-1.563694,-1.727804,6.457962,0.000000,1.330000,1.326963
0.610000,4.045225,6.450077,-1.572502,-1.761713,6.457962,0.000000,1.330000,1.375460
0.615000,4.076929,6.340935,-1.581144,-1.728377,-20.000000,0.000000,1.330000,1.425478
0.620000,4.108082,6.230433,-1.589608,-1.692669,-20.000000,0.000000,1.330000,1.475905
0.625000,4.138674,6.118412,-1.597880,-1.654553,-20.000000,0.000000,1.330000,1.526615
0.630000,4.168697,6.004715,-1.605950,-1.614000,-20.000000,0.000000,1.330000,1.577487
0.635000,4.198143,5.889192,-1.613805,-1.570986,-20.000000,0.000000,1.330000,1.628402
0.640000,4.227002,5.771695,-1.621433,-1.525491,-20.000000,0.000000,1.330000,1.679243
0.645000,4.255262,5.652081,-1.628820,-1.477497,-20.000000,0.000000,1.330000,1.729898
0.650000,4.282913,5.530214,-1.635955,-1.426984,-20.000000,0.000000,1.330000,1.780256
0.655000,4.310936,5.604643,-1.643321,-1.473116,14.727337,0.000000,1.330000,1.830211
0.660000,4.339348,5.682265,-1.650925,-1.520818,14.727337,0.000000,1.330000,1.881488
0.665000,4.368319,5.794367,-1.658853,-1.585696,20.000000,0.000000,1.330000,1.934101
0.670000,4.397875,5.911074,-1.667118,-1.653013,20.000000,0.000000,1.330000,1.988358
0.675000,4.428038,6.032725,-1.675733,-1.722919,20.000000,0.000000,1.330000,2.044291
0.680000,4.458837,6.159696,-1.684711,-1.795581,20.000000,0.000000,1.330000,2.101932
0.685000,4.490134,6.259388,-1.693984,-1.854706,14.776451,0.000000,1.330000,2.161312
0.690000,4.521954,6.363981,-1.703565,-1.916161,14.776451,0.000000,1.330000,2.222140
0.695000,4.553180,6.245160,-1.712895,-1.865930,-20.000000,0.000000,1.330000,2.284428
0.700000,4.583792,6.122527,-1.721957,-1.812483,-20.000000,0.000000,1.330000,2.345925
0.705000,4.613771,5.995844,-1.730736,-1.755757,-20.000000,0.000000,1.330000,2.406515
0.710000,4.643096,5.864880,-1.739214,-1.695684,-20.000000,0.000000,1.330000,2.466084
