time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
1.415000,-0.171010,-2.044098,0.266656,0.941314,11.114622,0.000000,1.333000,4.640202
1.420000,-0.183871,-2.572047,0.272656,1.200037,-20.000000,0.000000,1.333000,4.636827
1.425000,-0.199325,-3.090827,0.279927,1.454124,-20.000000,0.000000,1.333000,4.632287
1.430000,-0.217314,-3.597846,0.288438,1.702265,-20.000000,0.000000,1.333000,4.626401
1.435000,-0.232155,-2.968315,0.295348,1.382051,20.000000,0.000000,1.333000,4.618960
1.440000,-0.243893,-2.347433,0.300679,1.066145,20.000000,0.000000,1.333000,4.612345
1.445000,-0.257696,-2.760610,0.307015,1.267266,-17.217719,0.000000,1.333000,4.606811
1.450000,-0.273893,-3.239531,0.314521,1.501194,-20.000000,0.000000,1.333000,4.599960
1.455000,-0.292415,-3.704311,0.323161,1.727967,-20.000000,0.000000,1.333000,4.591450
1.460000,-0.307850,-3.086943,0.330229,1.413564,20.000000,0.000000,1.333000,4.581101
1.465000,-0.320258,-2.481623,0.335755,1.105180,20.000000,0.000000,1.333000,4.571975
1.470000,-0.329691,-1.886628,0.339765,0.801972,20.000000,0.000000,1.333000,4.564309
1.475000,-0.341360,-2.333894,0.344864,1.019929,-20.000000,0.000000,1.333000,4.558285
1.480000,-0.355214,-2.770719,0.351027,1.232585,-20.000000,0.000000,1.333000,4.550600
1.485000,-0.371188,-3.194915,0.358221,1.438833,-20.000000,0.000000,1.333000,4.541144
1.490000,-0.389210,-3.604337,0.366409,1.637584,-20.000000,0.000000,1.333000,4.529794
1.495000,-0.404290,-3.016034,0.373096,1.337345,20.000000,0.000000,1.333000,4.516418
1.500000,-0.416501,-2.442055,0.378318,1.044293,20.000000,0.000000,1.333000,4.504764
1.505000,-0.425901,-1.880020,0.382104,0.757257,20.000000,0.000000,1.333000,4.495021
1.510000,-0.437274,-2.274566,0.386847,0.948579,-20.000000,0.000000,1.333000,4.487334
1.515000,-0.450568,-2.658892,0.392520,1.134689,-20.000000,0.000000,1.333000,4.477819
1.520000,-0.465724,-3.031232,0.399094,1.314690,-20.000000,0.000000,1.333000,4.466400
1.525000,-0.482674,-3.389926,0.406532,1.487736,-20.000000,0.000000,1.333000,4.452993
1.530000,-0.496869,-2.839088,0.412562,1.205867,20.000000,0.000000,1.333000,4.437514
1.535000,-0.508383,-2.302752,0.417218,0.931311,20.000000,0.000000,1.333000,4.424158
1.540000,-0.521627,-2.648874,0.422709,1.098069,-20.000000,0.000000,1.333000,4.413065
1.545000,-0.536545,-2.983596,0.429003,1.258992,-20.000000,0.000000,1.333000,4.400019
1.550000,-0.553073,-3.305605,0.436071,1.413408,-20.000000,0.000000,1.333000,4.384959
1.555000,-0.566993,-2.784010,0.441800,1.145854,20.000000,0.000000,1.333000,4.367828
1.560000,-0.578377,-2.276705,0.446227,0.885537,20.000000,0.000000,1.333000,4.353039
1.565000,-0.591318,-2.588117,0.451401,1.034692,-20.000000,0.000000,1.333000,4.340702
1.570000,-0.605763,-2.889144,0.457293,1.178503,-20.000000,0.000000,1.333000,4.326414
1.575000,-0.621657,-3.178760,0.463876,1.316442,-20.000000,0.000000,1.333000,4.310135
1.580000,-0.635092,-2.686973,0.469193,1.063497,20.000000,0.000000,1.333000,4.291829
1.585000,-0.646135,-2.208659,0.473280,0.817410,20.000000,0.000000,1.333000,4.276034
1.590000,-0.658583,-2.489605,0.478036,0.951100,-20.000000,0.000000,1.333000,4.262834
1.595000,-0.672390,-2.761369,0.483436,1.080034,-20.000000,0.000000,1.333000,4.247720
1.600000,-0.687506,-3.023145,0.489455,1.203794,-20.000000,0.000000,1.333000,4.230670
1.605000,-0.703105,-3.119877,0.495679,1.244836,-11.352945,0.000000,1.333000,4.211663
1.610000,-0.716412,-2.661285,0.500719,1.008085,20.000000,0.000000,1.333000,4.191676
1.615000,-0.727488,-2.215338,0.504609,0.777815,20.000000,0.000000,1.333000,4.174334
1.620000,-0.739799,-2.462210,0.509079,0.894138,-20.000000,0.000000,1.333000,4.159694
1.625000,-0.753304,-2.701010,0.514110,1.006240,-20.000000,0.000000,1.333000,4.143208
1.630000,-0.767960,-2.931160,0.519679,1.113819,-20.000000,0.000000,1.333000,4.124865
1.635000,-0.782865,-2.980929,0.525334,1.130993,-9.491335,0.000000,1.333000,4.104658
1.640000,-0.795639,-2.554765,0.529885,0.910085,20.000000,0.000000,1.333000,4.083792
1.645000,-0.806338,-2.139888,0.533360,0.695019,20.000000,0.000000,1.333000,4.065657
1.650000,-0.818131,-2.358489,0.537345,0.796919,-20.000000,0.000000,1.333000,4.050292
1.655000,-0.830982,-2.570266,0.541821,0.895209,-20.000000,0.000000,1.333000,4.033174
1.660000,-0.844856,-2.774789,0.546769,0.989659,-20.000000,0.000000,1.333000,4.014302
1.665000,-0.859714,-2.971695,0.552169,1.080073,-20.000000,0.000000,1.333000,3.993678
1.670000,-0.872578,-2.572758,0.556531,0.872325,20.000000,0.000000,1.333000,3.971308
1.675000,-0.883921,-2.268677,0.560092,0.712243,14.176062,0.000000,1.333000,3.951708
1.680000,-0.893362,-1.888034,0.562662,0.514071,20.000000,0.000000,1.333000,3.934248
1.685000,-0.903768,-2.081238,0.565678,0.603109,-20.000000,0.000000,1.333000,3.919592
1.690000,-0.915114,-2.269219,0.569125,0.689332,-20.000000,0.000000,1.333000,3.903308
1.695000,-0.927372,-2.451635,0.572987,0.772555,-20.000000,0.000000,1.333000,3.885401
1.700000,-0.940513,-2.628189,0.577251,0.852618,-20.000000,0.000000,1.333000,3.865877
1.705000,-0.951817,-2.260732,0.580553,0.660430,20.000000,0.000000,1.333000,3.844747
1.710000,-0.961325,-1.901597,0.582916,0.472705,20.000000,0.000000,1.333000,3.826409
1.715000,-0.971701,-2.075273,0.585675,0.551715,-20.000000,0.000000,1.333000,3.810869
1.720000,-0.982923,-2.244328,0.588816,0.628195,-20.000000,0.000000,1.333000,3.793791
1.725000,-0.994965,-2.408502,0.592326,0.702004,-20.000000,0.000000,1.333000,3.775186
1.730000,-1.007803,-2.567576,0.596191,0.773018,-20.000000,0.000000,1.333000,3.755064
1.735000,-1.018908,-2.220914,0.599145,0.590908,20.000000,0.000000,1.333000,3.733440
1.740000,-1.028316,-1.881753,0.601210,0.412894,20.000000,0.000000,1.333000,3.714593
1.745000,-1.036061,-1.548838,0.602402,0.238377,20.000000,0.000000,1.333000,3.698523
1.750000,-1.044595,-1.706805,0.603950,0.309702,-20.000000,0.000000,1.333000,3.685227
1.755000,-1.053902,-1.861415,0.605846,0.379138,-20.000000,0.000000,1.333000,3.670505
1.760000,-1.063964,-2.012435,0.608079,0.446554,-20.000000,0.000000,1.333000,3.654366
1.765000,-1.074762,-2.159655,0.610638,0.511837,-20.000000,0.000000,1.333000,3.636821
1.770000,-1.086277,-2.302893,0.613512,0.574883,-20.000000,0.000000,1.333000,3.617883
1.775000,-1.096180,-1.980749,0.615537,0.404978,20.000000,0.000000,1.333000,3.597567
1.780000,-1.104503,-1.664617,0.616730,0.238499,20.000000,0.000000,1.333000,3.579994
1.785000,-1.113535,-1.806249,0.618236,0.301351,-20.000000,0.000000,1.333000,3.565156
1.790000,-1.123258,-1.944751,0.620049,0.362407,-20.000000,0.000000,1.333000,3.548985
1.795000,-1.133658,-2.079952,0.622156,0.421571,-20.000000,0.000000,1.333000,3.531494
1.800000,-1.144717,-2.211705,0.624550,0.478758,-20.000000,0.000000,1.333000,3.512697
1.805000,-1.154242,-1.904954,0.626132,0.316429,20.000000,0.000000,1.333000,3.492608
1.810000,-1.162259,-1.603541,0.626919,0.157240,20.000000,0.000000,1.333000,3.475225
1.815000,-1.168792,-1.306558,0.626922,0.000765,20.000000,0.000000,1.333000,3.460534
1.820000,-1.175982,-1.437904,0.627217,0.058983,-20.000000,0.000000,1.333000,3.448527
1.825000,-1.183817,-1.567013,0.627797,0.115865,-20.000000,0.000000,1.333000,3.435274
1.830000,-1.192285,-1.693721,0.628653,0.171322,-20.000000,0.000000,1.333000,3.420786
1.835000,-1.201375,-1.817881,0.629780,0.225269,-20.000000,0.000000,1.333000,3.405075
1.840000,-1.211071,-1.939360,0.631168,0.277630,-20.000000,0.000000,1.333000,3.388152
1.845000,-1.219323,-1.650287,0.631790,0.124458,20.000000,0.000000,1.333000,3.370034
1.850000,-1.226150,-1.365430,0.631660,-0.026055,20.000000,0.000000,1.333000,3.354563
1.855000,-1.233580,-1.485984,0.631793,0.026717,-20.000000,0.000000,1.333000,3.341728
1.860000,-1.241602,-1.604459,0.632184,0.078222,-20.000000,0.000000,1.333000,3.327723
1.865000,-1.250206,-1.720727,0.632826,0.128389,-20.000000,0.000000,1.333000,3.312561
1.870000,-1.259379,-1.834671,0.633712,0.177148,-20.000000,0.000000,1.333000,3.296254
1.875000,-1.267162,-1.556549,0.633860,0.029618,20.000000,0.000000,1.333000,3.278816
1.880000,-1.273573,-1.282149,0.633283,-0.115446,20.000000,0.000000,1.333000,3.263981
1.885000,-1.280549,-1.395358,0.632953,-0.066072,-20.000000,0.000000,1.333000,3.251733
1.890000,-1.288083,-1.506777,0.632863,-0.017818,-20.000000,0.000000,1.333000,3.238378
1.895000,-1.296165,-1.616293,0.633010,0.029252,-20.000000,0.000000,1.333000,3.223924
1.900000,-1.304784,-1.723802,0.633385,0.075075,-20.000000,0.000000,1.333000,3.208385
1.905000,-1.312061,-1.455418,0.633049,-0.067301,20.000000,0.000000,1.333000,3.191773
1.910000,-1.318012,-1.190308,0.632012,-0.207380,20.000000,0.000000,1.333000,3.177716
1.915000,-1.324499,-1.297241,0.631208,-0.160749,-20.000000,0.000000,1.333000,3.166201
1.920000,-1.331512,-1.402643,0.630632,-0.115105,-20.000000,0.000000,1.333000,3.153630
1.925000,-1.339044,-1.506413,0.630280,-0.070506,-20.000000,0.000000,1.333000,3.140015
1.930000,-1.347086,-1.608455,0.630145,-0.027008,-20.000000,0.000000,1.333000,3.125367
1.935000,-1.353830,-1.348699,0.629322,-0.164656,20.000000,0.000000,1.333000,3.109698
1.940000,-1.359289,-1.091813,0.627821,-0.300155,20.000000,0.000000,1.333000,3.096537
1.945000,-1.365256,-1.193416,0.626542,-0.255667,-20.000000,0.000000,1.333000,3.085868
1.950000,-1.371724,-1.293720,0.625482,-0.212044,-20.000000,0.000000,1.333000,3.074193
1.955000,-1.378688,-1.392634,0.624636,-0.169339,-20.000000,0.000000,1.333000,3.061519
1.960000,-1.386138,-1.490069,0.623998,-0.127603,-20.000000,0.000000,1.333000,3.047858
1.965000,-1.392328,-1.237937,0.622693,-0.260891,20.000000,0.000000,1.333000,3.033221
1.970000,-1.397269,-0.988315,0.620732,-0.392155,20.000000,0.000000,1.333000,3.021046
1.975000,-1.402696,-1.085432,0.618986,-0.349258,-20.000000,0.000000,1.333000,3.011315
1.980000,-1.408604,-1.181460,0.617450,-0.307113,-20.000000,0.000000,1.333000,3.000619
1.985000,-1.414985,-1.276312,0.616122,-0.265770,-20.000000,0.000000,1.333000,2.988965
1.990000,-1.421835,-1.369909,0.614995,-0.225276,-20.000000,0.000000,1.333000,2.976363
1.995000,-1.429146,-1.462176,0.614067,-0.185678,-20.000000,0.000000,1.333000,2.962822
2.000000,-1.435233,-1.217422,0.612493,-0.314827,20.000000,0.000000,1.333000,2.948355
2.005000,-1.440108,-0.975009,0.610283,-0.441988,20.000000,0.000000,1.333000,2.936297
2.010000,-1.445443,-1.067071,0.608277,-0.401069,-20.000000,0.000000,1.333000,2.926634
2.015000,-1.451075,-1.126327,0.606394,-0.376759,-16.154635,0.000000,1.333000,2.916050
2.020000,-1.457078,-1.200588,0.604668,-0.345055,-18.064949,0.000000,1.333000,2.904871
2.025000,-1.463461,-1.276621,0.603105,-0.312630,-18.393857,0.000000,1.333000,2.892947
2.030000,-1.470218,-1.351433,0.601700,-0.280994,-18.366708,0.000000,1.333000,2.880259
2.035000,-1.475788,-1.113934,0.599672,-0.405697,20.000000,0.000000,1.333000,2.866818
2.040000,-1.480180,-0.878483,0.597029,-0.528505,20.000000,0.000000,1.333000,2.855731
2.045000,-1.484769,-0.917788,0.594464,-0.513042,-13.935209,0.000000,1.333000,2.846984
2.050000,-1.489236,-0.893459,0.591817,-0.529424,-6.050085,0.000000,1.333000,2.837842
2.055000,-1.493616,-0.876002,0.589106,-0.542181,-6.902651,0.000000,1.333000,2.828939
2.060000,-1.497844,-0.845560,0.586300,-0.561260,-5.269867,0.000000,1.333000,2.820207
2.065000,-1.501866,-0.804342,0.583372,-0.585509,-3.898061,0.000000,1.333000,2.811775
2.070000,-1.505607,-0.748143,0.580287,-0.616987,-1.981060,0.000000,1.333000,2.803752
2.075000,-1.508972,-0.672983,0.576999,-0.657627,0.457433,0.000000,1.333000,2.796287
2.080000,-1.511835,-0.572603,0.573447,-0.710483,3.709825,0.000000,1.333000,2.789571
2.085000,-1.514024,-0.437873,0.569547,-0.780021,8.143784,0.000000,1.333000,2.783855
2.090000,-1.515299,-0.254951,0.565181,-0.873030,14.359896,0.000000,1.333000,2.779484
2.095000,-1.515441,-0.028371,0.560246,-0.987058,20.000000,0.000000,1.333000,2.776938
2.100000,-1.514451,0.197943,0.554746,-1.099976,20.000000,0.000000,1.333000,2.776655
2.105000,-1.512329,0.424333,0.548687,-1.211948,20.000000,0.000000,1.333000,2.778631
2.110000,-1.509073,0.651144,0.542071,-1.323146,20.000000,0.000000,1.333000,2.782868
2.115000,-1.504680,0.878724,0.534902,-1.433744,20.000000,0.000000,1.333000,2.789367
2.120000,-1.499143,1.107428,0.527182,-1.543926,20.000000,0.000000,1.333000,2.798137
2.125000,-1.492455,1.337622,0.518913,-1.653884,20.000000,0.000000,1.333000,2.809185
2.130000,-1.484606,1.569687,0.510094,-1.763820,20.000000,0.000000,1.333000,2.822523
2.135000,-1.475586,1.804020,0.500724,-1.873950,20.000000,0.000000,1.333000,2.838167
2.140000,-1.465381,2.041043,0.490802,-1.984504,20.000000,0.000000,1.333000,2.856133
2.145000,-1.453975,2.281203,0.480323,-2.095728,20.000000,0.000000,1.333000,2.876441
2.150000,-1.441350,2.524979,0.469284,-2.207887,20.000000,0.000000,1.333000,2.899112
2.155000,-1.427928,2.684289,0.457899,-2.276969,9.333516,0.000000,1.333000,2.924170
2.160000,-1.414929,2.599851,0.446780,-2.223643,-20.000000,0.000000,1.333000,2.950765
2.165000,-1.402366,2.512669,0.435935,-2.169186,-20.000000,0.000000,1.333000,2.976474
2.170000,-1.390252,2.422744,0.425367,-2.113592,-20.000000,0.000000,1.333000,3.001271
2.175000,-1.378602,2.330084,0.415082,-2.056863,-20.000000,0.000000,1.333000,3.025130
2.180000,-1.367428,2.234707,0.405087,-1.999001,-20.000000,0.000000,1.333000,3.048027
2.185000,-1.355758,2.334082,0.394894,-2.038738,2.331278,0.000000,1.333000,3.069938
2.190000,-1.342796,2.592421,0.384105,-2.157633,20.000000,0.000000,1.333000,3.092770
2.195000,-1.329284,2.702363,0.373097,-2.201594,3.039211,0.000000,1.333000,3.118061
2.200000,-1.316267,2.603299,0.362394,-2.140750,-20.000000,0.000000,1.333000,3.144343
2.205000,-1.303763,2.500917,0.352001,-2.078496,-20.000000,0.000000,1.333000,3.169579
2.210000,-1.291787,2.395233,0.341927,-2.014834,-20.000000,0.000000,1.333000,3.193743
2.215000,-1.280355,2.286281,0.332178,-1.949776,-20.000000,0.000000,1.333000,3.216808
2.220000,-1.268803,2.310512,0.322420,-1.951541,-5.723275,0.000000,1.333000,3.238750
2.225000,-1.255889,2.582731,0.312034,-2.077209,20.000000,0.000000,1.333000,3.260849
2.230000,-1.241746,2.828644,0.301089,-2.189076,16.759865,0.000000,1.333000,3.285457
2.235000,-1.228167,2.715816,0.290484,-2.121024,-20.000000,0.000000,1.333000,3.312289
2.240000,-1.215172,2.598938,0.280228,-2.051204,-20.000000,0.000000,1.333000,3.337930
2.245000,-1.202782,2.478043,0.270330,-1.979624,-20.000000,0.000000,1.333000,3.362351
2.250000,-1.191016,2.353182,0.260798,-1.906304,-20.000000,0.000000,1.333000,3.385527
2.255000,-1.179708,2.261478,0.251549,-1.849798,-16.434519,0.000000,1.333000,3.407433
2.260000,-1.167108,2.520168,0.241706,-1.968647,17.204349,0.000000,1.333000,3.428389
2.265000,-1.153039,2.813742,0.231184,-2.104426,20.000000,0.000000,1.333000,3.451626
2.270000,-1.139625,2.682688,0.221047,-2.027350,-20.000000,0.000000,1.333000,3.477424
2.275000,-1.126891,2.546888,0.211306,-1.948151,-20.000000,0.000000,1.333000,3.501870
2.280000,-1.114859,2.406417,0.201972,-1.866857,-20.000000,0.000000,1.333000,3.524939
2.285000,-1.103552,2.261378,0.193055,-1.783512,-20.000000,0.000000,1.333000,3.546608
2.290000,-1.090927,2.525042,0.183531,-1.904745,16.462751,0.000000,1.333000,3.566855
2.295000,-1.076753,2.834764,0.173288,-2.048573,20.000000,0.000000,1.333000,3.589327
2.300000,-1.062833,2.783978,0.163230,-2.011671,-11.602417,0.000000,1.333000,3.614379
2.305000,-1.049677,2.631192,0.153610,-1.923866,-20.000000,0.000000,1.333000,3.638797
2.310000,-1.037313,2.472872,0.144443,-1.833530,-20.000000,0.000000,1.333000,3.661702
2.315000,-1.025767,2.309162,0.135739,-1.740726,-20.000000,0.000000,1.333000,3.683072
2.320000,-1.013010,2.551429,0.126483,-1.851129,13.493070,0.000000,1.333000,3.702886
2.325000,-0.998611,2.879797,0.116462,-2.004256,20.000000,0.000000,1.333000,3.724619
2.330000,-0.984057,2.910772,0.106421,-2.008277,-4.201172,0.000000,1.333000,3.748941
2.335000,-0.970365,2.738489,0.096867,-1.910655,-20.000000,0.000000,1.333000,3.773297
2.340000,-0.957567,2.559588,0.087818,-1.809951,-20.000000,0.000000,1.333000,3.795998
2.345000,-0.945695,2.374276,0.079286,-1.706259,-20.000000,0.000000,1.333000,3.817023
2.350000,-0.933094,2.520291,0.070444,-1.768437,5.237549,0.000000,1.333000,3.836359
2.355000,-0.918748,2.869061,0.060785,-1.931836,20.000000,0.000000,1.333000,3.856702
2.360000,-0.902614,3.226958,0.050288,-2.099449,20.000000,0.000000,1.333000,3.879631
2.365000,-0.887440,3.034807,0.040329,-1.991713,-20.000000,0.000000,1.333000,3.905121
2.370000,-0.873268,2.834298,0.030929,-1.880016,-20.000000,0.000000,1.333000,3.928799
2.375000,-0.860140,2.625677,0.022107,-1.764472,-20.000000,0.000000,1.333000,3.950650
2.380000,-0.848093,2.409266,0.013881,-1.645230,-20.000000,0.000000,1.333000,3.970663
2.385000,-0.835161,2.586572,0.005265,-1.723034,6.937987,0.000000,1.333000,3.988829
2.390000,-0.820337,2.964776,-0.004240,-1.901147,20.000000,0.000000,1.333000,4.008117
2.395000,-0.803569,3.353483,-0.014661,-2.084233,20.000000,0.000000,1.333000,4.029950
2.400000,-0.787928,3.128328,-0.024462,-1.960132,-20.000000,0.000000,1.333000,4.054284
2.405000,-0.773463,2.892959,-0.033618,-1.831118,-20.000000,0.000000,1.333000,4.076632
2.410000,-0.760224,2.647787,-0.042105,-1.697384,-20.000000,0.000000,1.333000,4.096992
2.415000,-0.748257,2.393328,-0.049901,-1.559176,-20.000000,0.000000,1.333000,4.115363
2.420000,-0.734274,2.796728,-0.058651,-1.750059,20.000000,0.000000,1.333000,4.131751
2.425000,-0.718220,3.210761,-0.068381,-1.946029,20.000000,0.000000,1.333000,4.150635
2.430000,-0.703481,2.947704,-0.077397,-1.803247,-20.000000,0.000000,1.333000,4.171957
2.435000,-0.690114,2.673497,-0.085672,-1.655050,-20.000000,0.000000,1.333000,4.191190
2.440000,-0.678170,2.388843,-0.093181,-1.501778,-20.000000,0.000000,1.333000,4.208347
2.445000,-0.664088,2.816228,-0.101705,-1.704663,20.000000,0.000000,1.333000,4.223445
2.450000,-0.647814,3.254873,-0.111270,-1.912993,20.000000,0.000000,1.333000,4.240958
2.455000,-0.632417,3.079514,-0.120340,-1.814157,-13.598488,0.000000,1.333000,4.260810
2.460000,-0.618547,2.773966,-0.128592,-1.650315,-20.000000,0.000000,1.333000,4.279203
2.465000,-0.606264,2.456478,-0.135995,-1.480629,-20.000000,0.000000,1.333000,4.295444
2.470000,-0.592266,2.799652,-0.144202,-1.641388,14.329698,0.000000,1.333000,4.309565
2.475000,-0.575947,3.263842,-0.153515,-1.862549,20.000000,0.000000,1.333000,4.325356
2.480000,-0.558169,3.555512,-0.163501,-1.997323,10.794524,0.000000,1.333000,4.343354
2.485000,-0.542069,3.220144,-0.172594,-1.818518,-20.000000,0.000000,1.333000,4.362452
2.490000,-0.527720,2.869793,-0.180756,-1.632326,-20.000000,0.000000,1.333000,4.379287
2.495000,-0.515191,2.505760,-0.187953,-1.439387,-20.000000,0.000000,1.333000,4.393915
2.500000,-0.502643,2.509509,-0.195105,-1.430421,-2.413974,0.000000,1.333000,4.406397
2.505000,-0.487632,3.002151,-0.203434,-1.665901,20.000000,0.000000,1.333000,4.418625
2.510000,-0.470096,3.507278,-0.212972,-1.907536,20.000000,0.000000,1.333000,4.432889
2.515000,-0.454491,3.120948,-0.221489,-1.703367,-20.000000,0.000000,1.333000,4.449050
2.520000,-0.440897,2.718904,-0.228946,-1.491409,-20.000000,0.000000,1.333000,4.462969
2.525000,-0.429382,2.302967,-0.235309,-1.272561,-20.000000,0.000000,1.333000,4.474739
2.530000,-0.415287,2.818998,-0.242907,-1.519746,20.000000,0.000000,1.333000,4.484446
2.535000,-0.398556,3.346203,-0.251770,-1.772460,20.000000,0.000000,1.333000,4.496001
2.540000,-0.379123,3.886509,-0.261928,-2.031676,20.000000,0.000000,1.333000,4.509245
2.545000,-0.361866,3.451588,-0.270944,-1.803239,-20.000000,0.000000,1.333000,4.523979
2.550000,-0.346872,2.998760,-0.278774,-1.565881,-20.000000,0.000000,1.333000,4.536476
2.555000,-0.334220,2.530388,-0.285377,-1.320776,-20.000000,0.000000,1.333000,4.546882
2.560000,-0.323975,2.048925,-0.290723,-1.069144,-20.000000,0.000000,1.333000,4.555333
2.565000,-0.310996,2.595764,-0.297382,-1.331675,20.000000,0.000000,1.333000,4.561955
2.570000,-0.295240,3.151275,-0.305374,-1.598520,20.000000,0.000000,1.333000,4.570058
2.575000,-0.276655,3.716897,-0.314726,-1.870402,20.000000,0.000000,1.333000,4.579465
2.580000,-0.260577,3.215596,-0.322770,-1.608805,-20.000000,0.000000,1.333000,4.589949
2.585000,-0.247085,2.698471,-0.329467,-1.339291,-20.000000,0.000000,1.333000,4.598483
2.590000,-0.236243,2.168399,-0.334783,-1.063294,-20.000000,0.000000,1.333000,4.605259
2.595000,-0.222559,2.736867,-0.341466,-1.336557,20.000000,0.000000,1.333000,4.610448
2.600000,-0.205999,3.312041,-0.349532,-1.613169,20.000000,0.000000,1.333000,4.616672
2.605000,-0.186526,3.894534,-0.358999,-1.893434,20.000000,0.000000,1.333000,4.623714
2.610000,-0.169813,3.342616,-0.367031,-1.606482,-20.000000,0.000000,1.333000,4.631309
2.615000,-0.155929,2.776703,-0.373594,-1.312502,-20.000000,0.000000,1.333000,4.637233
2.620000,-0.144930,2.199899,-0.378659,-1.013048,-20.000000,0.000000,1.333000,4.641735
2.625000,-0.131032,2.779501,-0.385118,-1.291773,20.000000,0.000000,1.333000,4.645032
2.630000,-0.114220,3.362406,-0.392979,-1.572149,20.000000,0.000000,1.333000,4.648855
2.635000,-0.094479,3.948196,-0.402248,-1.853958,20.000000,0.000000,1.333000,4.652968
2.640000,-0.077727,3.350380,-0.409968,-1.543942,-20.000000,0.000000,1.333000,4.657080
2.645000,-0.064013,2.742829,-0.416113,-1.229015,-20.000000,0.000000,1.333000,4.659961
2.650000,-0.053371,2.128387,-0.420666,-0.910608,-20.000000,0.000000,1.333000,4.661904
2.655000,-0.039844,2.705384,-0.426606,-1.187899,20.000000,0.000000,1.333000,4.663152
2.660000,-0.023436,3.281651,-0.433930,-1.464815,20.000000,0.000000,1.333000,4.664413
2.665000,-0.004157,3.855844,-0.442633,-1.740667,20.000000,0.000000,1.333000,4.665451
2.670000,0.011967,3.224736,-0.449702,-1.413824,-20.000000,0.000000,1.333000,4.665983
2.675000,0.024915,2.589717,-0.455127,-1.084987,-20.000000,0.000000,1.333000,4.665857
2.680000,0.034679,1.952732,-0.458903,-0.755148,-20.000000,0.000000,1.333000,4.665379
2.685000,0.047249,2.514034,-0.464025,-1.024452,20.000000,0.000000,1.333000,4.664797
2.690000,0.062605,3.071193,-0.470483,-1.291655,20.000000,0.000000,1.333000,4.663768
2.695000,0.080716,3.622278,-0.478262,-1.555769,20.000000,0.000000,1.333000,4.662082
2.700000,0.095593,2.975243,-0.484366,-1.220749,-20.000000,0.000000,1.333000,4.659488
2.705000,0.107242,2.329893,-0.488799,-0.886562,-20.000000,0.000000,1.333000,4.656869
2.710000,0.121581,2.867704,-0.494519,-1.143972,20.000000,0.000000,1.333000,4.654510
2.715000,0.138569,3.397571,-0.501505,-1.397338,20.000000,0.000000,1.333000,4.651236
2.720000,0.158153,3.916949,-0.509732,-1.645363,20.000000,0.000000,1.333000,4.646829
2.725000,0.174479,3.265091,-0.516270,-1.307643,-20.000000,0.000000,1.333000,4.641040
2.730000,0.187578,2.619772,-0.521136,-0.973205,-20.000000,0.000000,1.333000,4.635634
2.735000,0.197482,1.980811,-0.524346,-0.641992,-20.000000,0.000000,1.333000,4.630918
2.740000,0.209893,2.482322,-0.528752,-0.881091,20.000000,0.000000,1.333000,4.627128
2.745000,0.224767,2.974737,-0.534330,-1.115538,20.000000,0.000000,1.333000,4.622106
2.750000,0.242045,3.455633,-0.541050,-1.344097,20.000000,0.000000,1.333000,4.615692
2.755000,0.260976,3.786187,-0.548537,-1.497324,15.066365,0.000000,1.333000,4.607700
2.760000,0.276716,3.148058,-0.554367,-1.166051,-20.000000,0.000000,1.333000,4.598277
2.765000,0.289323,2.521420,-0.558570,-0.840600,-20.000000,0.000000,1.333000,4.589915
2.770000,0.298847,1.904745,-0.561171,-0.520248,-20.000000,0.000000,1.333000,4.582874
2.775000,0.310628,2.356201,-0.564842,-0.734113,20.000000,0.000000,1.333000,4.577353
2.780000,0.324616,2.797591,-0.569556,-0.942792,20.000000,0.000000,1.333000,4.570284
2.785000,0.340750,3.226728,-0.575282,-1.145163,20.000000,0.000000,1.333000,4.561546
2.790000,0.358957,3.641424,-0.581982,-1.340101,20.000000,0.000000,1.333000,4.551009
2.795000,0.374113,3.031319,-0.587094,-1.022393,-20.000000,0.000000,1.333000,4.538528
2.800000,0.386290,2.435367,-0.590654,-0.711918,-20.000000,0.000000,1.333000,4.527664
2.805000,0.395546,1.851208,-0.592691,-0.407541,-20.000000,0.000000,1.333000,4.518626
2.810000,0.406803,2.251422,-0.595669,-0.595590,20.000000,0.000000,1.333000,4.511572
2.815000,0.420012,2.641675,-0.599562,-0.778455,20.000000,0.000000,1.333000,4.502781
2.820000,0.435113,3.020153,-0.604338,-0.955201,20.000000,0.000000,1.333000,4.492168
2.825000,0.452038,3.385130,-0.609962,-1.124936,20.000000,0.000000,1.333000,4.479645
2.830000,0.466099,2.812150,-0.614089,-0.825400,-20.000000,0.000000,1.333000,4.465117
2.835000,0.477367,2.253636,-0.616756,-0.533349,-20.000000,0.000000,1.333000,4.452656
2.840000,0.490398,2.606178,-0.620242,-0.697123,20.000000,0.000000,1.333000,4.442415
2.845000,0.505135,2.947441,-0.624517,-0.854990,20.000000,0.000000,1.333000,4.430291
2.850000,0.521515,3.276033,-0.629548,-1.006223,20.000000,0.000000,1.333000,4.416218
2.855000,0.535176,2.732209,-0.633152,-0.720921,-20.000000,0.000000,1.333000,4.400130
2.860000,0.546190,2.202673,-0.635368,-0.443085,-20.000000,0.000000,1.333000,4.386357
2.865000,0.558793,2.520657,-0.638315,-0.589377,20.000000,0.000000,1.333000,4.375020
