time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
0.790000,5.942097,2.231371,-3.233267,-1.296887,-20.000000,0.000000,1.333000,4.543201
0.795000,5.952800,2.140588,-3.239493,-1.245248,-5.438673,0.000000,1.333000,4.550782
0.800000,5.963030,2.045990,-3.245452,-1.191683,-5.438673,0.000000,1.333000,4.557835
0.805000,5.974019,2.197838,-3.251758,-1.261323,4.161463,0.000000,1.333000,4.564373
0.810000,5.985771,2.350438,-3.258415,-1.331294,4.161463,0.000000,1.333000,4.571175
0.815000,5.998641,2.573918,-3.265598,-1.436661,6.807194,0.000000,1.333000,4.578195
0.820000,6.012638,2.799415,-3.273313,-1.542987,6.807194,0.000000,1.333000,4.585579
0.825000,6.027700,3.012384,-3.281528,-1.643003,6.272202,0.000000,1.333000,4.593249
0.830000,6.043834,3.226841,-3.290247,-1.743718,6.272202,0.000000,1.333000,4.601081
0.835000,6.060739,3.381043,-3.299318,-1.814263,4.049225,0.000000,1.333000,4.608984
0.840000,6.078413,3.534730,-3.308741,-1.884512,4.049225,0.000000,1.333000,4.616721
0.845000,6.096320,3.581519,-3.318247,-1.901274,0.299213,0.000000,1.333000,4.624215
0.850000,6.114444,3.624675,-3.327828,-1.916186,0.299213,0.000000,1.333000,4.631183
0.855000,6.132151,3.541508,-3.337167,-1.867903,-3.950846,0.000000,1.333000,4.637594
0.860000,6.149412,3.452069,-3.346250,-1.816453,-3.950846,0.000000,1.333000,4.643232
0.865000,6.165793,3.276314,-3.354859,-1.721814,-6.695634,0.000000,1.333000,4.648131
0.870000,6.181262,3.093793,-3.362978,-1.623760,-6.695634,0.000000,1.333000,4.652235
0.875000,6.195862,2.919910,-3.370628,-1.529993,-6.196755,0.000000,1.333000,4.655621
0.880000,6.209565,2.740681,-3.377795,-1.433521,-6.196755,0.000000,1.333000,4.658379
0.885000,6.222809,2.648691,-3.384698,-1.380635,-3.107850,0.000000,1.333000,4.660583
0.890000,6.235573,2.552973,-3.391328,-1.325852,-3.107850,0.000000,1.333000,4.662356
0.895000,6.248310,2.547251,-3.397908,-1.316034,0.015591,0.000000,1.333000,4.663734
0.900000,6.261003,2.538605,-3.404431,-1.304721,0.015591,0.000000,1.333000,4.664784
0.905000,6.273886,2.576676,-3.411015,-1.316734,1.669544,0.000000,1.333000,4.665508
0.910000,6.286946,2.611924,-3.417652,-1.327301,1.669544,0.000000,1.333000,4.665914
0.915000,6.300230,2.656862,-3.424365,-1.342680,2.089483,0.000000,1.333000,4.665986
0.920000,6.313724,2.698784,-3.431148,-1.356516,2.089483,0.000000,1.333000,4.665709
0.925000,6.327380,2.731246,-3.437975,-1.365586,1.878294,0.000000,1.333000,4.665067
0.930000,6.341183,2.760497,-3.444840,-1.373013,1.878294,0.000000,1.333000,4.664047
0.935000,6.355048,2.773119,-3.451701,-1.372089,1.431526,0.000000,1.333000,4.662637
0.940000,6.368961,2.782472,-3.458548,-1.369491,1.431526,0.000000,1.333000,4.660838
0.945000,6.382840,2.775785,-3.465343,-1.358834,1.001530,0.000000,1.333000,4.658647
0.950000,6.396669,2.765937,-3.472075,-1.346556,1.001530,0.000000,1.333000,4.656077
