time,theta0,theta1,theta2
0.664000,3.685321,-2.561862,2.747174
0.665000,3.687462,-2.562273,2.748348
0.666000,3.689600,-2.562683,2.749519
0.667000,3.691735,-2.563090,2.750689
0.668000,3.693868,-2.563497,2.751856
0.669000,3.695997,-2.563901,2.753020
0.670000,3.698123,-2.564304,2.754183
0.671000,3.700247,-2.564705,2.755342
0.672000,3.702367,-2.565104,2.756500
0.673000,3.704485,-2.565502,2.757655
0.674000,3.706600,-2.565898,2.758808
0.675000,3.708711,-2.566292,2.759959
0.676000,3.710820,-2.566685,2.761107
0.677000,3.712926,-2.567075,2.762253
0.678000,3.715029,-2.567465,2.763397
0.679000,3.717130,-2.567852,2.764538
0.680000,3.719227,-2.568238,2.765678
0.681000,3.721321,-2.568622,2.766814
0.682000,3.723413,-2.569005,2.767949
0.683000,3.725501,-2.569386,2.769081
0.684000,3.727587,-2.569765,2.770211
0.685000,3.729670,-2.570143,2.771339
0.686000,3.731749,-2.570519,2.772464
0.687000,3.733826,-2.570893,2.773588
0.688000,3.735900,-2.571266,2.774709
0.689000,3.737971,-2.571637,2.775827
0.690000,3.740039,-2.572007,2.776944
0.691000,3.742104,-2.572375,2.778058
0.692000,3.744167,-2.572741,2.779170
0.693000,3.746226,-2.573106,2.780280
0.694000,3.748282,-2.573469,2.781387
0.695000,3.750336,-2.573831,2.782492
0.696000,3.752387,-2.574191,2.783595
0.697000,3.754434,-2.574549,2.784696
0.698000,3.756479,-2.574906,2.785795
0.699000,3.758521,-2.575261,2.786891
0.700000,3.760560,-2.575615,2.787985
0.701000,3.762596,-2.575967,2.789077
0.702000,3.764629,-2.576318,2.790167
0.703000,3.766659,-2.576667,2.791255
0.704000,3.768686,-2.577015,2.792340
0.705000,3.770710,-2.577361,2.793424
0.706000,3.772731,-2.577705,2.794505
0.707000,3.774750,-2.578048,2.795584
0.708000,3.776765,-2.578389,2.796660
0.709000,3.778778,-2.578729,2.797735
0.710000,3.780788,-2.579068,2.798807
0.711000,3.782794,-2.579404,2.799878
0.712000,3.784798,-2.579740,2.800946
0.713000,3.786799,-2.580074,2.802012
0.714000,3.788797,-2.580406,2.803076
0.715000,3.790792,-2.580737,2.804138
0.716000,3.792784,-2.581066,2.805197
0.717000,3.794773,-2.581394,2.806255
0.718000,3.796759,-2.581720,2.807310
0.719000,3.798742,-2.582045,2.808363
0.720000,3.800723,-2.582369,2.809414
0.721000,3.802700,-2.582691,2.810463
0.722000,3.804675,-2.583011,2.811510
0.723000,3.806646,-2.583330,2.812555
0.724000,3.808615,-2.583648,2.813598
0.725000,3.810580,-2.583964,2.814638
0.726000,3.812543,-2.584279,2.815677
0.727000,3.814503,-2.584592,2.816713
0.728000,3.816460,-2.584904,2.817748
0.729000,3.818414,-2.585215,2.818780
0.730000,3.820365,-2.585524,2.819810
0.731000,3.822313,-2.585831,2.820838
0.732000,3.824258,-2.586137,2.821864
0.733000,3.826200,-2.586442,2.822888
0.734000,3.828140,-2.586746,2.823910
0.735000,3.830076,-2.587048,2.824930
0.736000,3.832010,-2.587348,2.825948
0.737000,3.833940,-2.587647,2.826964
0.738000,3.835868,-2.587945,2.827978
0.739000,3.837793,-2.588242,2.828990
0.740000,3.839714,-2.588537,2.830000
0.741000,3.841633,-2.588830,2.831007
0.742000,3.843549,-2.589123,2.832013
0.743000,3.845462,-2.589414,2.833017
0.744000,3.847372,-2.589703,2.834018
0.745000,3.849279,-2.589991,2.835018
0.746000,3.851184,-2.590278,2.836016
0.747000,3.853085,-2.590564,2.837012
0.748000,3.854983,-2.590848,2.838005
0.749000,3.856879,-2.591131,2.838997
0.750000,3.858771,-2.591412,2.839987
0.751000,3.860661,-2.591693,2.840974
0.752000,3.862547,-2.591972,2.841960
0.753000,3.864431,-2.592249,2.842944
0.754000,3.866312,-2.592525,2.843926
0.755000,3.868190,-2.592800,2.844906
0.756000,3.870065,-2.593074,2.845883
0.757000,3.871937,-2.593346,2.846859
0.758000,3.873806,-2.593617,2.847833
0.759000,3.875672,-2.593887,2.848805
0.760000,3.877536,-2.594156,2.849775
0.761000,3.879396,-2.594423,2.850744
0.762000,3.881254,-2.594689,2.851710
0.763000,3.883108,-2.594953,2.852674
0.764000,3.884960,-2.595217,2.853636
0.765000,3.886809,-2.595479,2.854597
0.766000,3.888654,-2.595740,2.855555
0.767000,3.890497,-2.595999,2.856512
0.768000,3.892337,-2.596258,2.857467
0.769000,3.894174,-2.596515,2.858419
0.770000,3.896009,-2.596770,2.859370
0.771000,3.897840,-2.597025,2.860319
0.772000,3.899668,-2.597278,2.861266
0.773000,3.901494,-2.597531,2.862211
0.774000,3.903316,-2.597781,2.863155
0.775000,3.905136,-2.598031,2.864096
0.776000,3.906953,-2.598280,2.865035
0.777000,3.908766,-2.598527,2.865973
0.778000,3.910577,-2.598773,2.866909
0.779000,3.912385,-2.599018,2.867843
0.780000,3.914190,-2.599261,2.868775
0.781000,3.915993,-2.599504,2.869705
0.782000,3.917792,-2.599745,2.870633
0.783000,3.919588,-2.599985,2.871559
0.784000,3.921382,-2.600224,2.872484
0.785000,3.923172,-2.600462,2.873407
0.786000,3.924960,-2.600698,2.874328
0.787000,3.926745,-2.600933,2.875247
0.788000,3.928527,-2.601168,2.876164
0.789000,3.930306,-2.601401,2.877079
0.790000,3.932082,-2.601632,2.877993
0.791000,3.933855,-2.601863,2.878904
0.792000,3.935626,-2.602093,2.879814
0.793000,3.937393,-2.602321,2.880722
0.794000,3.939158,-2.602548,2.881628
0.795000,3.940919,-2.602774,2.882533
0.796000,3.942678,-2.602999,2.883436
0.797000,3.944434,-2.603223,2.884336
0.798000,3.946187,-2.603446,2.885235
0.799000,3.947937,-2.603667,2.886133
0.800000,3.949684,-2.603888,2.887028
0.801000,3.951428,-2.604107,2.887922
0.802000,3.953170,-2.604326,2.888813
0.803000,3.954908,-2.604543,2.889703
0.804000,3.956644,-2.604759,2.890592
0.805000,3.958377,-2.604974,2.891478
0.806000,3.960107,-2.605187,2.892363
0.807000,3.961834,-2.605400,2.893246
0.808000,3.963558,-2.605612,2.894127
0.809000,3.965279,-2.605822,2.895007
0.810000,3.966998,-2.606032,2.895884
0.811000,3.968713,-2.606240,2.896760
0.812000,3.970426,-2.606448,2.897634
0.813000,3.972136,-2.606654,2.898507
0.814000,3.973843,-2.606859,2.899377
0.815000,3.975547,-2.607063,2.900246
0.816000,3.977248,-2.607266,2.901113
0.817000,3.978946,-2.607469,2.901979
0.818000,3.980642,-2.607670,2.902843
0.819000,3.982335,-2.607869,2.903705
0.820000,3.984024,-2.608068,2.904565
0.821000,3.985711,-2.608266,2.905423
0.822000,3.987395,-2.608463,2.906280
0.823000,3.989076,-2.608659,2.907135
0.824000,3.990755,-2.608854,2.907989
0.825000,3.992430,-2.609048,2.908840
0.826000,3.994103,-2.609240,2.909690
0.827000,3.995773,-2.609432,2.910539
0.828000,3.997439,-2.609623,2.911385
0.829000,3.999104,-2.609812,2.912230
0.830000,4.000765,-2.610001,2.913073
0.831000,4.002423,-2.610189,2.913915
0.832000,4.004079,-2.610376,2.914755
0.833000,4.005731,-2.610561,2.915593
0.834000,4.007381,-2.610746,2.916429
0.835000,4.009028,-2.610930,2.917264
0.836000,4.010672,-2.611113,2.918097
0.837000,4.012314,-2.611294,2.918928
0.838000,4.013952,-2.611475,2.919758
0.839000,4.015588,-2.611655,2.920586
0.840000,4.017220,-2.611834,2.921413
0.841000,4.018850,-2.612012,2.922238
0.842000,4.020478,-2.612189,2.923061
0.843000,4.022102,-2.612365,2.923882
0.844000,4.023723,-2.612540,2.924702
0.845000,4.025342,-2.612714,2.925520
0.846000,4.026958,-2.612887,2.926337
0.847000,4.028571,-2.613060,2.927152
0.848000,4.030181,-2.613231,2.927965
0.849000,4.031788,-2.613401,2.928777
0.850000,4.033393,-2.613571,2.929587
0.851000,4.034995,-2.613739,2.930395
0.852000,4.036594,-2.613907,2.931202
0.853000,4.038190,-2.614074,2.932007
0.854000,4.039783,-2.614239,2.932810
0.855000,4.041373,-2.614404,2.933612
0.856000,4.042961,-2.614568,2.934413
0.857000,4.044546,-2.614731,2.935211
0.858000,4.046128,-2.614893,2.936008
0.859000,4.047707,-2.615055,2.936804
0.860000,4.049284,-2.615215,2.937598
0.861000,4.050857,-2.615374,2.938390
0.862000,4.052428,-2.615533,2.939181
0.863000,4.053996,-2.615691,2.939970
0.864000,4.055561,-2.615847,2.940758
0.865000,4.057124,-2.616003,2.941543
0.866000,4.058683,-2.616158,2.942328
0.867000,4.060240,-2.616313,2.943111
0.868000,4.061794,-2.616466,2.943892
0.869000,4.063346,-2.616618,2.944671
0.870000,4.064894,-2.616770,2.945450
0.871000,4.066440,-2.616921,2.946226
0.872000,4.067983,-2.617071,2.947001
0.873000,4.069523,-2.617220,2.947774
0.874000,4.071060,-2.617368,2.948546
0.875000,4.072595,-2.617515,2.949316
0.876000,4.074126,-2.617662,2.950085
0.877000,4.075655,-2.617807,2.950852
0.878000,4.077182,-2.617952,2.951618
0.879000,4.078705,-2.618096,2.952382
0.880000,4.080226,-2.618239,2.953144
0.881000,4.081744,-2.618382,2.953905
0.882000,4.083259,-2.618523,2.954665
0.883000,4.084771,-2.618664,2.955423
0.884000,4.086281,-2.618804,2.956179
0.885000,4.087788,-2.618943,2.956934
0.886000,4.089292,-2.619081,2.957687
0.887000,4.090793,-2.619219,2.958439
0.888000,4.092292,-2.619355,2.959189
0.889000,4.093788,-2.619491,2.959938
0.890000,4.095281,-2.619626,2.960685
0.891000,4.096771,-2.619761,2.961431
0.892000,4.098259,-2.619894,2.962175
0.893000,4.099744,-2.620027,2.962918
0.894000,4.101226,-2.620159,2.963659
0.895000,4.102705,-2.620290,2.964399
0.896000,4.104182,-2.620420,2.965137
0.897000,4.105655,-2.620550,2.965874
0.898000,4.107127,-2.620679,2.966609
0.899000,4.108595,-2.620807,2.967343
0.900000,4.110061,-2.620934,2.968075
0.901000,4.111523,-2.621061,2.968806
0.902000,4.112984,-2.621186,2.969535
0.903000,4.114441,-2.621312,2.970263
0.904000,4.115896,-2.621436,2.970989
0.905000,4.117348,-2.621559,2.971714
0.906000,4.118797,-2.621682,2.972437
0.907000,4.120244,-2.621804,2.973159
0.908000,4.121688,-2.621926,2.973880
0.909000,4.123129,-2.622046,2.974599
0.910000,4.124567,-2.622166,2.975316
0.911000,4.126003,-2.622285,2.976032
0.912000,4.127436,-2.622404,2.976747
0.913000,4.128866,-2.622521,2.977460
0.914000,4.130294,-2.622638,2.978171
0.915000,4.131718,-2.622754,2.978882
0.916000,4.133141,-2.622870,2.979590
0.917000,4.134560,-2.622985,2.980298
0.918000,4.135977,-2.623099,2.981004
0.919000,4.137391,-2.623212,2.981708
0.920000,4.138802,-2.623325,2.982411
0.921000,4.140211,-2.623437,2.983112
0.922000,4.141617,-2.623548,2.983813
0.923000,4.143020,-2.623659,2.984511
0.924000,4.144421,-2.623769,2.985209
0.925000,4.145818,-2.623878,2.985904
0.926000,4.147214,-2.623987,2.986599
0.927000,4.148606,-2.624095,2.987292
0.928000,4.149996,-2.624202,2.987983
0.929000,4.151383,-2.624308,2.988673
0.930000,4.152768,-2.624414,2.989362
0.931000,4.154149,-2.624519,2.990049
0.932000,4.155528,-2.624624,2.990735
0.933000,4.156905,-2.624728,2.991420
0.934000,4.158279,-2.624831,2.992103
0.935000,4.159650,-2.624933,2.992784
0.936000,4.161018,-2.625035,2.993465
0.937000,4.162384,-2.625136,2.994144
0.938000,4.163747,-2.625237,2.994821
0.939000,4.165108,-2.625337,2.995497
0.940000,4.166465,-2.625436,2.996172
0.941000,4.167821,-2.625535,2.996845
0.942000,4.169173,-2.625633,2.997517
0.943000,4.170523,-2.625730,2.998187
0.944000,4.171870,-2.625827,2.998857
0.945000,4.173215,-2.625923,2.999524
0.946000,4.174556,-2.626018,3.000191
0.947000,4.175896,-2.626113,3.000856
0.948000,4.177232,-2.626207,3.001519
0.949000,4.178566,-2.626301,3.002181
0.950000,4.179898,-2.626394,3.002842
0.951000,4.181226,-2.626486,3.003502
0.952000,4.182552,-2.626578,3.004160
0.953000,4.183876,-2.626669,3.004817
0.954000,4.185197,-2.626760,3.005472
0.955000,4.186515,-2.626850,3.006126
0.956000,4.187830,-2.626939,3.006779
0.957000,4.189143,-2.627028,3.007430
0.958000,4.190453,-2.627116,3.008080
0.959000,4.191761,-2.627203,3.008729
0.960000,4.193066,-2.627290,3.009376
0.961000,4.194369,-2.627376,3.010022
0.962000,4.195668,-2.627462,3.010666
0.963000,4.196966,-2.627547,3.011309
0.964000,4.198260,-2.627632,3.011951
0.965000,4.199552,-2.627716,3.012592
0.966000,4.200841,-2.627799,3.013231
0.967000,4.202128,-2.627882,3.013869
0.968000,4.203412,-2.627965,3.014505
0.969000,4.204694,-2.628046,3.015140
0.970000,4.205973,-2.628127,3.015774
0.971000,4.207249,-2.628208,3.016407
0.972000,4.208523,-2.628288,3.017038
0.973000,4.209794,-2.628368,3.017668
0.974000,4.211063,-2.628447,3.018296
0.975000,4.212329,-2.628525,3.018924
0.976000,4.213592,-2.628603,3.019549
0.977000,4.214853,-2.628680,3.020174
0.978000,4.216111,-2.628757,3.020797
0.979000,4.217367,-2.628833,3.021419
0.980000,4.218620,-2.628909,3.022040
0.981000,4.219871,-2.628984,3.022659
0.982000,4.221119,-2.629058,3.023277
0.983000,4.222364,-2.629132,3.023894
0.984000,4.223607,-2.629206,3.024509
0.985000,4.224847,-2.629279,3.025123
0.986000,4.226085,-2.629351,3.025736
0.987000,4.227320,-2.629423,3.026348
0.988000,4.228552,-2.629494,3.026958
0.989000,4.229782,-2.629565,3.027567
0.990000,4.231010,-2.629636,3.028174
0.991000,4.232235,-2.629706,3.028781
0.992000,4.233457,-2.629775,3.029386
0.993000,4.234677,-2.629844,3.029989
0.994000,4.235894,-2.629912,3.030592
0.995000,4.237109,-2.629980,3.031193
0.996000,4.238321,-2.630047,3.031793
0.997000,4.239531,-2.630114,3.032392
0.998000,4.240738,-2.630180,3.032989
0.999000,4.241942,-2.630246,3.033585
1.000000,4.243144,-2.630312,3.034180
1.001000,4.244344,-2.630376,3.034773
1.002000,4.245540,-2.630441,3.035365
1.003000,4.246735,-2.630505,3.035956
1.004000,4.247927,-2.630568,3.036546
1.005000,4.249116,-2.630631,3.037134
1.006000,4.250303,-2.630693,3.037721
1.007000,4.251487,-2.630755,3.038307
1.008000,4.252669,-2.630817,3.038892
1.009000,4.253848,-2.630878,3.039475
1.010000,4.255025,-2.630938,3.040057
1.011000,4.256199,-2.630998,3.040638
1.012000,4.257371,-2.631058,3.041218
1.013000,4.258540,-2.631117,3.041796
1.014000,4.259707,-2.631176,3.042373
1.015000,4.260871,-2.631234,3.042949
1.016000,4.262032,-2.631292,3.043524
1.017000,4.263192,-2.631349,3.044097
1.018000,4.264348,-2.631406,3.044669
1.019000,4.265502,-2.631462,3.045240
1.020000,4.266654,-2.631518,3.045809
1.021000,4.267803,-2.631574,3.046378
1.022000,4.268950,-2.631629,3.046945
1.023000,4.270094,-2.631683,3.047511
1.024000,4.271236,-2.631738,3.048075
1.025000,4.272375,-2.631791,3.048639
1.026000,4.273512,-2.631845,3.049201
1.027000,4.274646,-2.631897,3.049762
1.028000,4.275778,-2.631950,3.050322
1.029000,4.276907,-2.632002,3.050880
1.030000,4.278034,-2.632053,3.051437
1.031000,4.279159,-2.632105,3.051993
1.032000,4.280280,-2.632155,3.052548
1.033000,4.281400,-2.632206,3.053102
1.034000,4.282517,-2.632256,3.053654
1.035000,4.283631,-2.632305,3.054205
1.036000,4.284743,-2.632354,3.054755
1.037000,4.285853,-2.632403,3.055304
1.038000,4.286960,-2.632451,3.055851
1.039000,4.288065,-2.632499,3.056398
1.040000,4.289167,-2.632546,3.056943
1.041000,4.290267,-2.632593,3.057486
1.042000,4.291364,-2.632640,3.058029
1.043000,4.292459,-2.632686,3.058571
1.044000,4.293551,-2.632732,3.059111
1.045000,4.294641,-2.632777,3.059650
1.046000,4.295729,-2.632822,3.060188
1.047000,4.296814,-2.632867,3.060724
1.048000,4.297897,-2.632911,3.061260
1.049000,4.298977,-2.632955,3.061794
1.050000,4.300055,-2.632999,3.062327
1.051000,4.301130,-2.633042,3.062859
1.052000,4.302203,-2.633085,3.063389
1.053000,4.303273,-2.633127,3.063919
1.054000,4.304341,-2.633169,3.064447
1.055000,4.305407,-2.633210,3.064974
1.056000,4.306470,-2.633252,3.065500
1.057000,4.307531,-2.633292,3.066025
1.058000,4.308589,-2.633333,3.066548
1.059000,4.309645,-2.633373,3.067070
1.060000,4.310699,-2.633413,3.067591
1.061000,4.311750,-2.633452,3.068111
1.062000,4.312799,-2.633491,3.068630
1.063000,4.313845,-2.633530,3.069148
1.064000,4.314889,-2.633568,3.069664
1.065000,4.315931,-2.633606,3.070179
1.066000,4.316970,-2.633643,3.070693
1.067000,4.318007,-2.633681,3.071206
1.068000,4.319041,-2.633718,3.071718
1.069000,4.320073,-2.633754,3.072228
1.070000,4.321102,-2.633790,3.072738
1.071000,4.322130,-2.633826,3.073246
1.072000,4.323154,-2.633862,3.073753
1.073000,4.324177,-2.633897,3.074259
1.074000,4.325197,-2.633931,3.074763
1.075000,4.326214,-2.633966,3.075267
1.076000,4.327229,-2.634000,3.075769
1.077000,4.328242,-2.634034,3.076270
1.078000,4.329253,-2.634067,3.076770
1.079000,4.330261,-2.634100,3.077269
1.080000,4.331267,-2.634133,3.077767
1.081000,4.332270,-2.634166,3.078264
1.082000,4.333271,-2.634198,3.078759
1.083000,4.334270,-2.634230,3.079253
1.084000,4.335266,-2.634261,3.079746
1.085000,4.336260,-2.634292,3.080238
1.086000,4.337251,-2.634323,3.080729
1.087000,4.338240,-2.634354,3.081219
1.088000,4.339227,-2.634384,3.081707
1.089000,4.340212,-2.634414,3.082194
1.090000,4.341194,-2.634443,3.082681
1.091000,4.342174,-2.634473,3.083166
1.092000,4.343151,-2.634502,3.083650
1.093000,4.344126,-2.634530,3.084132
1.094000,4.345099,-2.634559,3.084614
1.095000,4.346069,-2.634587,3.085094
1.096000,4.347037,-2.634614,3.085574
1.097000,4.348003,-2.634642,3.086052
1.098000,4.348966,-2.634669,3.086529
1.099000,4.349927,-2.634696,3.087005
1.100000,4.350886,-2.634722,3.087480
1.101000,4.351842,-2.634749,3.087953
1.102000,4.352796,-2.634775,3.088426
1.103000,4.353748,-2.634800,3.088897
1.104000,4.354697,-2.634826,3.089368
1.105000,4.355644,-2.634851,3.089837
1.106000,4.356589,-2.634876,3.090305
1.107000,4.357531,-2.634900,3.090772
1.108000,4.358472,-2.634925,3.091237
1.109000,4.359409,-2.634949,3.091702
1.110000,4.360345,-2.634972,3.092165
1.111000,4.361278,-2.634996,3.092628
1.112000,4.362209,-2.635019,3.093089
1.113000,4.363137,-2.635042,3.093549
1.114000,4.364064,-2.635064,3.094008
1.115000,4.364987,-2.635087,3.094466
1.116000,4.365909,-2.635109,3.094923
1.117000,4.366828,-2.635131,3.095379
1.118000,4.367745,-2.635152,3.095833
1.119000,4.368660,-2.635173,3.096287
1.120000,4.369573,-2.635194,3.096739
1.121000,4.370483,-2.635215,3.097190
1.122000,4.371391,-2.635236,3.097640
1.123000,4.372296,-2.635256,3.098089
1.124000,4.373199,-2.635276,3.098537
1.125000,4.374100,-2.635296,3.098984
1.126000,4.374999,-2.635315,3.099430
1.127000,4.375896,-2.635334,3.099874
1.128000,4.376790,-2.635353,3.100318
1.129000,4.377682,-2.635372,3.100760
1.130000,4.378571,-2.635390,3.101201
1.131000,4.379458,-2.635409,3.101642
1.132000,4.380343,-2.635427,3.102081
1.133000,4.381226,-2.635444,3.102519
1.134000,4.382107,-2.635462,3.102955
1.135000,4.382985,-2.635479,3.103391
1.136000,4.383861,-2.635496,3.103826
1.137000,4.384735,-2.635513,3.104259
1.138000,4.385606,-2.635530,3.104692
1.139000,4.386475,-2.635546,3.105123
1.140000,4.387342,-2.635562,3.105554
1.141000,4.388207,-2.635578,3.105983
1.142000,4.389069,-2.635593,3.106411
1.143000,4.389930,-2.635609,3.106838
1.144000,4.390787,-2.635624,3.107264
1.145000,4.391643,-2.635639,3.107689
1.146000,4.392497,-2.635654,3.108112
1.147000,4.393348,-2.635668,3.108535
1.148000,4.394197,-2.635682,3.108957
1.149000,4.395043,-2.635697,3.109377
1.150000,4.395888,-2.635710,3.109797
1.151000,4.396730,-2.635724,3.110215
1.152000,4.397570,-2.635737,3.110632
1.153000,4.398408,-2.635751,3.111048
1.154000,4.399243,-2.635764,3.111463
1.155000,4.400077,-2.635776,3.111877
1.156000,4.400908,-2.635789,3.112290
1.157000,4.401737,-2.635801,3.112702
1.158000,4.402563,-2.635813,3.113113
1.159000,4.403388,-2.635825,3.113523
1.160000,4.404210,-2.635837,3.113931
1.161000,4.405030,-2.635849,3.114339
1.162000,4.405848,-2.635860,3.114745
1.163000,4.406663,-2.635871,3.115151
1.164000,4.407476,-2.635882,3.115555
1.165000,4.408287,-2.635893,3.115958
1.166000,4.409096,-2.635903,3.116361
1.167000,4.409903,-2.635914,3.116762
1.168000,4.410708,-2.635924,3.117162
1.169000,4.411510,-2.635934,3.117561
1.170000,4.412310,-2.635944,3.117959
1.171000,4.413108,-2.635953,3.118356
1.172000,4.413903,-2.635963,3.118751
1.173000,4.414697,-2.635972,3.119146
1.174000,4.415488,-2.635981,3.119540
1.175000,4.416277,-2.635990,3.119932
1.176000,4.417064,-2.635999,3.120324
1.177000,4.417849,-2.636007,3.120714
1.178000,4.418631,-2.636015,3.121104
1.179000,4.419412,-2.636024,3.121492
1.180000,4.420190,-2.636032,3.121880
1.181000,4.420966,-2.636039,3.122266
1.182000,4.421740,-2.636047,3.122651
1.183000,4.422511,-2.636054,3.123035
1.184000,4.423281,-2.636062,3.123418
1.185000,4.424048,-2.636069,3.123800
1.186000,4.424813,-2.636076,3.124181
1.187000,4.425576,-2.636082,3.124561
1.188000,4.426337,-2.636089,3.124940
1.189000,4.427095,-2.636095,3.125318
1.190000,4.427852,-2.636102,3.125695
1.191000,4.428606,-2.636108,3.126070
1.192000,4.429358,-2.636114,3.126445
1.193000,4.430108,-2.636119,3.126819
1.194000,4.430855,-2.636125,3.127191
1.195000,4.431601,-2.636131,3.127563
1.196000,4.432344,-2.636136,3.127933
1.197000,4.433086,-2.636141,3.128303
1.198000,4.433825,-2.636146,3.128671
1.199000,4.434562,-2.636151,3.129038
1.200000,4.435297,-2.636155,3.129405
1.201000,4.436029,-2.636160,3.129770
1.202000,4.436760,-2.636164,3.130134
1.203000,4.437488,-2.636169,3.130498
1.204000,4.438214,-2.636173,3.130860
1.205000,4.438938,-2.636177,3.131221
1.206000,4.439660,-2.636180,3.131581
1.207000,4.440380,-2.636184,3.131940
1.208000,4.441098,-2.636188,3.132298
1.209000,4.441813,-2.636191,3.132655
1.210000,4.442527,-2.636194,3.133011
1.211000,4.443238,-2.636197,3.133366
1.212000,4.443947,-2.636200,3.133719
1.213000,4.444654,-2.636203,3.134072
1.214000,4.445359,-2.636206,3.134424
1.215000,4.446061,-2.636208,3.134775
1.216000,4.446762,-2.636211,3.135125
1.217000,4.447460,-2.636213,3.135473
1.218000,4.448157,-2.636215,3.135821
1.219000,4.448851,-2.636217,3.136168
1.220000,4.449543,-2.636219,3.136513
1.221000,4.450233,-2.636221,3.136858
1.222000,4.450921,-2.636222,3.137201
1.223000,4.451607,-2.636224,3.137544
1.224000,4.452290,-2.636225,3.137885
1.225000,4.452972,-2.636226,3.138226
1.226000,4.453651,-2.636227,3.138565
1.227000,4.454329,-2.636228,3.138904
1.228000,4.455004,-2.636229,3.139241
1.229000,4.455677,-2.636230,3.139577
1.230000,4.456348,-2.636231,3.139913
1.231000,4.457017,-2.636231,3.140247
1.232000,4.457684,-2.636232,3.140580
1.233000,4.458349,-2.636232,3.140913
1.234000,4.459011,-2.636232,3.141244
1.235000,4.459672,-2.636232,3.141574
1.236000,4.460330,-2.636232,3.141903
1.237000,4.460986,-2.636232,3.142232
1.238000,4.461641,-2.636232,3.142559
1.239000,4.462293,-2.636231,3.142885
1.240000,4.462943,-2.636231,3.143210
1.241000,4.463591,-2.636230,3.143534
1.242000,4.464237,-2.636229,3.143857
1.243000,4.464881,-2.636229,3.144179
1.244000,4.465522,-2.636228,3.144501
1.245000,4.466162,-2.636227,3.144821
1.246000,4.466799,-2.636226,3.145140
1.247000,4.467435,-2.636224,3.145458
1.248000,4.468068,-2.636223,3.145775
1.249000,4.468700,-2.636222,3.146091
1.250000,4.469329,-2.636220,3.146406
1.251000,4.469956,-2.636219,3.146720
1.252000,4.470581,-2.636217,3.147033
1.253000,4.471204,-2.636215,3.147345
1.254000,4.471825,-2.636213,3.147656
1.255000,4.472444,-2.636211,3.147966
1.256000,4.473061,-2.636209,3.148275
1.257000,4.473676,-2.636207,3.148583
1.258000,4.474289,-2.636205,3.148890
1.259000,4.474899,-2.636202,3.149196
1.260000,4.475508,-2.636200,3.149501
1.261000,4.476114,-2.636197,3.149804
1.262000,4.476719,-2.636195,3.150107
1.263000,4.477321,-2.636192,3.150409
1.264000,4.477922,-2.636189,3.150710
1.265000,4.478520,-2.636186,3.151010
1.266000,4.479116,-2.636183,3.151309
1.267000,4.479711,-2.636180,3.151607
1.268000,4.480303,-2.636177,3.151904
1.269000,4.480893,-2.636174,3.152200
1.270000,4.481481,-2.636171,3.152495
1.271000,4.482067,-2.636167,3.152789
1.272000,4.482651,-2.636164,3.153082
1.273000,4.483233,-2.636160,3.153374
1.274000,4.483813,-2.636157,3.153664
1.275000,4.484391,-2.636153,3.153954
1.276000,4.484967,-2.636150,3.154243
1.277000,4.485541,-2.636146,3.154531
1.278000,4.486112,-2.636142,3.154818
1.279000,4.486682,-2.636138,3.155104
1.280000,4.487250,-2.636134,3.155389
1.281000,4.487816,-2.636130,3.155673
1.282000,4.488379,-2.636126,3.155956
1.283000,4.488941,-2.636121,3.156238
1.284000,4.489501,-2.636117,3.156519
1.285000,4.490058,-2.636113,3.156799
1.286000,4.490614,-2.636108,3.157078
1.287000,4.491167,-2.636104,3.157356
1.288000,4.491719,-2.636099,3.157633
1.289000,4.492268,-2.636095,3.157909
1.290000,4.492816,-2.636090,3.158184
1.291000,4.493361,-2.636085,3.158458
1.292000,4.493905,-2.636080,3.158731
1.293000,4.494446,-2.636076,3.159003
1.294000,4.494986,-2.636071,3.159274
1.295000,4.495523,-2.636066,3.159544
1.296000,4.496058,-2.636061,3.159813
1.297000,4.496592,-2.636056,3.160081
1.298000,4.497123,-2.636051,3.160349
1.299000,4.497653,-2.636045,3.160615
1.300000,4.498180,-2.636040,3.160880
1.301000,4.498705,-2.636035,3.161144
1.302000,4.499229,-2.636029,3.161407
1.303000,4.499750,-2.636024,3.161669
1.304000,4.500269,-2.636019,3.161931
1.305000,4.500787,-2.636013,3.162191
1.306000,4.501302,-2.636008,3.162450
1.307000,4.501816,-2.636002,3.162708
1.308000,4.502327,-2.635996,3.162966
1.309000,4.502836,-2.635991,3.163222
1.310000,4.503344,-2.635985,3.163477
1.311000,4.503849,-2.635979,3.163732
1.312000,4.504353,-2.635973,3.163985
1.313000,4.504854,-2.635967,3.164237
1.314000,4.505353,-2.635962,3.164489
1.315000,4.505851,-2.635956,3.164739
1.316000,4.506346,-2.635950,3.164989
1.317000,4.506840,-2.635944,3.165237
1.318000,4.507331,-2.635937,3.165484
1.319000,4.507821,-2.635931,3.165731
1.320000,4.508308,-2.635925,3.165976
1.321000,4.508794,-2.635919,3.166221
1.322000,4.509278,-2.635913,3.166465
1.323000,4.509759,-2.635907,3.166707
1.324000,4.510239,-2.635900,3.166949
1.325000,4.510716,-2.635894,3.167189
1.326000,4.511192,-2.635888,3.167429
1.327000,4.511666,-2.635881,3.167668
1.328000,4.512138,-2.635875,3.167906
1.329000,4.512607,-2.635868,3.168142
