time,theta0,theta1,theta2
0.0,1.8234765819369754,-1.8234765819369754,1.318116071652818
0.001,1.8204766089241102,-1.8219689996274933,1.3151169198083588
0.002,1.8174767569146328,-1.820448327312399,1.312119061304449
0.003,1.814477137396473,-1.8189172457174825,1.3091220007961664
0.004,1.8114778679109111,-1.8173779849353366,1.3061253502683146
0.005,1.8084790664112664,-1.8158323984312992,1.3031288068249043
0.006,1.8054808466911736,-1.8142820117868441,1.3001321375806347
0.007,1.8024833160371,-1.812728099895461,1.2971351592361264
0.008,1.7994865738449501,-1.8111717235658547,1.2941377286941418
0.009000000000000001,1.7964907110021542,-1.8096137664106962,1.2911397341504458
0.010000000000000002,1.7934958098050306,-1.8080549650801339,1.288141088233596
0.011000000000000003,1.7905019442224184,-1.8064959341068176,1.2851417227113673
0.012000000000000004,1.787509180371634,-1.8049371863748123,1.2821415843966473
0.013000000000000005,1.7845175771130428,-1.8033791500239769,1.2791406319730418
0.014000000000000005,1.7815271866988014,-1.8018221824425018,1.2761388335268533
0.015000000000000006,1.7785380554324777,-1.8002665818741197,1.2731361646225816
0.016000000000000007,1.775550224311395,-1.7987125970660558,1.270132606797482
0.017000000000000008,1.7725637296343044,-1.7971604353035509,1.2671281463799473
0.01800000000000001,1.7695786035645105,-1.7956102691124725,1.2641227735587335
0.01900000000000001,1.7665948746437714,-1.7940622418598777,1.2611164816470128
0.02000000000000001,1.7636125682557864,-1.7925164724407079,1.2581092664981819
0.02100000000000001,1.7606317070403628,-1.7909730592051056,1.255101126040243
0.022000000000000013,1.7576523112607814,-1.7894320832535107,1.2520920599031382
0.023000000000000013,1.7546743991276956,-1.787893611204449,1.2490820691192028
0.024000000000000014,1.751697987083296,-1.7863576975217739,1.2460711558813544
0.025000000000000015,1.7487230900495914,-1.7848243864732882,1.243059323347037
0.026000000000000016,1.7457497216445943,-1.7832937137804645,1.2400465754785839
0.027000000000000017,1.7427778943700099,-1.7817657080089742,1.2370329169126684
0.028000000000000018,1.739807619773786,-1.7802403917414766,1.2340183528531006
0.02900000000000002,1.7368389085905906,-1.7787177825672653,1.2310028889824278
0.03000000000000002,1.7338717708629943,-1.7771978939177244,1.2279865313887555
0.03100000000000002,1.7309062160458406,-1.7756807357718452,1.2249692865049293
0.03200000000000002,1.7279422530960145,-1.774166315252148,1.2219511610578024
0.03300000000000002,1.7249798905495508,-1.772654637128078,1.218932162025769
0.03400000000000002,1.7220191365878035,-1.771145704241262,1.2159122966030884
0.035000000000000024,1.7190599990941606,-1.769639517864697,1.2128915721698212
